Livro,Parte,Capítulo,Item,Subitem,Index,Tipo,Texto
0,4,1,4,41,lde.4.2.4,resposta,"> > Impotente para, na sua linguagem, definir a natureza daqueles sofrimentos, o homem não encontrou comparação mais enérgica do que a do fogo, pois, para ele, o fogo é o tipo do mais cruel suplício e o símbolo da ação mais violenta. Por isso é que a crença no fogo eterno data da mais remota antiguidade, tendo-a os povos modernos herdado dos mais antigos. Por isso também é que o homem diz, em sua linguagem figurada: o fogo das paixões; abrasar de amor, de ciúme etc.
"
0,4,1,4,43,lde.4.2.4,pergunta,"975. Os Espíritos inferiores compreendem a felicidade do justo?
"
0,4,1,4,44,lde.4.2.4,resposta,"> “Sim, e isso lhes é um suplício, porque compreendem que estão dela privados por sua culpa. Daí resulta que o Espírito, liberto da matéria, aspira à nova vida corporal, pois que cada existência, se for bem empregada, abrevia um tanto a duração desse suplício. É então que procede à escolha das provas por meio das quais possa expiar suas faltas. Porque, ficai sabendo, o Espírito sofre por todo o mal que praticou, ou de que foi causa voluntária, por todo o bem que houvera podido fazer e não fez e por todo o mal que decorra de não haver feito o bem.
"
0,4,1,4,45,lde.4.2.4,resposta,"> Para o Espírito errante, já não há véus. Ele se acha como tendo saído de um nevoeiro e vê o que o distancia da felicidade. Mais sofre então, porque compreende quanto foi culpado. Não tem mais ilusões: vê as coisas na sua realidade.”
"
0,4,1,4,46,lde.4.2.4,resposta,"> > Na erraticidade, o Espírito descortina, de um lado, todas as suas existências passadas; de outro, o futuro que lhe está prometido e percebe o que lhe falta para atingi-lo. É qual viajor que chega ao cume de uma montanha: vê o caminho que percorreu e o que lhe resta percorrer, a fim de chegar ao fim da sua jornada.
"
0,4,1,4,48,lde.4.2.4,pergunta,"976. O espetáculo dos sofrimentos dos Espíritos inferiores não constitui, para os bons, uma causa de aflição e, nesse caso, que fica sendo a felicidade deles, se é assim turbada?
"
0,4,1,4,49,lde.4.2.4,resposta,"> “Não constitui motivo de aflição, pois que sabem que o mal terá fim. Auxiliam os outros a se melhorarem e lhes estendem as mãos. Essa a ocupação deles, ocupação que lhes proporciona gozo quando são bem-sucedidos.”
"
0,4,1,4,51,lde.4.2.4,pergunta,"976. a) Isto se concebe da parte de Espíritos estranhos ou indiferentes, mas o espetáculo das tristezas e dos sofrimentos daqueles a quem amaram na Terra não lhes perturba a felicidade?
"
0,4,1,4,52,lde.4.2.4,resposta,"> “Se não vissem esses sofrimentos, é que eles vos seriam estranhos depois da morte. Ora, a religião vos diz que as almas vos veem, mas eles consideram de outro ponto de vista os vossos sofrimentos. Sabem que estes são úteis ao vosso progresso, se os suportardes com resignação. Afligem-se, portanto, muito mais com a falta de ânimo que vos retarda, do que com os sofrimentos considerados em si mesmos, todos passageiros.”
"
0,4,1,4,54,lde.4.2.4,pergunta,"977. Não podendo os Espíritos ocultar reciprocamente seus pensamentos e sendo conhecidos todos os atos da vida, dever-se-á deduzir que o culpado está perpetuamente em presença de sua vítima?
"
0,4,1,4,55,lde.4.2.4,resposta,"> “Não pode ser de outro modo, di-lo o bom senso.”
"
0,4,1,4,57,lde.4.2.4,pergunta,"977. a) Serão um castigo para o culpado essa divulgação de todos os nossos atos reprováveis e a presença constante dos que deles foram vítimas?
"
0,4,1,4,58,lde.4.2.4,resposta,"> “Maior do que se pensa, mas tão somente até que o culpado tenha expiado suas faltas, quer como Espírito, quer como homem, em novas existências corpóreas.”
"
0,4,1,4,59,lde.4.2.4,resposta,"> > Quando nos achamos no mundo dos Espíritos, estando patente todo o nosso passado, o bem e o mal que houvermos feito serão igualmente conhecidos. Em vão, aquele que haja praticado o mal tentará escapar ao olhar de suas vítimas: a presença inevitável destas lhe será um castigo e um remorso incessante, até que haja expiado seus erros, ao passo que o homem de bem por toda parte só encontrará olhares amigos e benevolentes.
"
0,4,1,4,60,lde.4.2.4,resposta,"> > Para o mau, não há maior tormento, na Terra, do que a presença de suas vítimas, razão pela qual as evita continuamente. Que será quando, dissipada a ilusão das paixões, compreender o mal que fez, vir patenteados os seus atos mais secretos, desmascarada a sua hipocrisia e não puder subtrair-se à visão delas? Enquanto a alma do homem perverso é presa da vergonha, do pesar e do remorso, a do justo goza perfeita serenidade.
"
0,4,1,4,62,lde.4.2.4,pergunta,"978. A lembrança das faltas que a alma, quando imperfeita, tenha cometido, não lhe turba a felicidade, mesmo depois de se haver purificado?
"
0,4,1,4,63,lde.4.2.4,resposta,"> “Não, porque resgatou suas faltas e saiu vitoriosa das provas a que se submetera para esse fim.”
"
0,4,1,4,65,lde.4.2.4,pergunta,"979. Não serão, para a alma, causa de penosa apreensão, que lhe altera a felicidade, as provas por que ainda tenha de passar para acabar a sua purificação?
"
0,4,1,4,66,lde.4.2.4,resposta,"> “Para a alma ainda maculada, são. Daí vem que ela não pode gozar de felicidade perfeita, senão quando esteja completamente pura. Para aquela, porém, que já se elevou, nada tem de penoso o pensar nas provas que ainda haja de sofrer.”
"
0,4,1,4,67,lde.4.2.4,resposta,"> > Goza da felicidade a alma que chegou a um certo grau de pureza. Domina-a um sentimento de grata satisfação. Sente-se feliz por tudo o
"
0,4,1,4,68,lde.4.2.4,nota,"que vê, por tudo o que a cerca. Levanta-se-lhe o véu que encobria os
"
0,4,1,4,69,lde.4.2.4,nota,"mistérios e as maravilhas da Criação e as perfeições divinas em todo o
"
0,4,1,4,70,lde.4.2.4,nota,"esplendor lhe aparecem.
"
0,4,1,4,72,lde.4.2.4,pergunta,"980. O laço de simpatia que une os Espíritos da mesma ordem constitui para eles uma fonte de felicidade?
"
0,4,1,4,73,lde.4.2.4,resposta,"> “Os Espíritos entre os quais há recíproca simpatia para o bem encontram na sua união um dos maiores gozos, visto que não receiam vê-la turbada pelo egoísmo. Formam, no mundo inteiramente espiritual, famílias pela identidade de sentimentos, consistindo nisto a felicidade espiritual, do mesmo modo que no vosso mundo vos grupais em categorias e experimentais certo prazer quando vos achais reunidos. Na afeição pura e sincera que cada um vota aos outros e de que é por sua vez objeto, têm eles um manancial de felicidade, porquanto lá não há falsos amigos, nem hipócritas.”
"
0,4,1,4,74,lde.4.2.4,resposta,"> > Das primícias dessa felicidade goza o homem na Terra, quando se lhe deparam almas com as quais pode confundir-se numa união pura e santa. Em uma vida mais purificada, inefável e ilimitado será esse gozo, pois aí ele só encontrará almas simpáticas, que o egoísmo não tornará frias. Porque, na Natureza, tudo é amor: o egoísmo é que o mata.
"
0,4,1,4,76,lde.4.2.4,pergunta,"981. Com relação ao estado futuro do Espírito, haverá diferença entre um que, em vida, teme a morte e outro que a encara com indiferença e mesmo com alegria?
"
0,4,1,4,77,lde.4.2.4,resposta,"> “Muito grande pode ser a diferença. Entretanto, apaga-se com frequência em face das causas determinantes desse temor ou desse desejo. Quer a tema, quer a deseje, pode o homem ser propelido por sentimentos muito diversos e são estes sentimentos que influem no estado do Espírito. É evidente, por exemplo, que naquele que deseja a morte, unicamente porque vê nela o termo de suas tribulações, há uma espécie de queixa contra a Providência e contra as provas que lhe cumpre suportar.”
"
0,4,1,4,79,lde.4.2.4,pergunta,"982. Será necessário que professemos o Espiritismo e creiamos nas manifestações espíritas, para termos assegurada a nossa sorte na vida futura?
"
0,4,1,4,80,lde.4.2.4,resposta,"> “Se assim fosse, seguir-se-ia que estariam deserdados todos os que não creem, ou que não tiveram ensejo de esclarecer-se, o que seria absurdo. Só o bem assegura a sorte futura. Ora, o bem é sempre o bem, qualquer que seja o caminho que a ele conduza.” (165 a 799)
"
0,4,1,4,81,lde.4.2.4,resposta,"> > A crença no Espiritismo ajuda o homem a se melhorar, firmando-lhe as ideias sobre certos pontos do futuro. Apressa o adiantamento dos indivíduos e das massas, porque faculta nos inteiremos do que seremos um dia. É um ponto de apoio, uma luz que nos guia. O Espiritismo ensina o homem a suportar as provas com paciência e resignação; afasta-o dos atos que possam retardar-lhe a felicidade, mas ninguém diz que, sem ele, não possa ela ser conseguida. ❦
"
0,4,1,4,82,lde.4.2.4,nota,"---
"
0,4,1,5,1,lde.4.2.5,pergunta,"983. Não experimenta sofrimentos materiais o Espírito que expia suas faltas em nova existência? Será então exato dizer-se que, depois da morte, só há para a alma sofrimentos morais?
"
0,4,1,5,2,lde.4.2.5,resposta,"> “É bem verdade que, quando a alma está reencarnada, as tribulações da vida são-lhe um sofrimento; mas, só o corpo sofre materialmente.
"
0,4,1,5,3,lde.4.2.5,resposta,"> > Falando de alguém que morreu, costumais dizer que deixou de sofrer. Nem sempre isto exprime a realidade. Como Espírito, está isento de dores físicas; porém, tais sejam as faltas que tenha cometido, pode estar sujeito a dores morais mais agudas e pode vir a ser ainda mais desgraçado em nova existência. O mau rico terá que pedir esmola e se verá a braços com todas as privações oriundas da miséria; o orgulhoso, com todas as humilhações; o que abusa de sua autoridade e trata com desprezo e dureza os seus subordinados se verá forçado a obedecer a um superior mais ríspido do que ele o foi. Todas as penas e tribulações da vida são expiação das faltas de outra existência, quando não a consequência das da vida atual. Logo que daqui houverdes saído, compreendê-lo-eis. (273, 393 e 399)
"
0,4,1,5,4,lde.4.2.5,resposta,"> > O homem que se considera feliz na Terra, porque pode satisfazer
"
0,4,1,5,5,lde.4.2.5,nota,"às suas paixões, é o que menos esforços emprega para se melhorar. Muitas vezes começa a sua expiação já nessa mesma vida de
"
0,4,1,5,6,lde.4.2.5,nota,"efêmera felicidade, mas certamente expiará noutra existência tão
"
0,4,1,5,7,lde.4.2.5,nota,"material quanto aquela.”
"
0,4,1,5,9,lde.4.2.5,pergunta,"984. As vicissitudes da vida são sempre a punição das faltas atuais?
"
0,4,1,5,10,lde.4.2.5,resposta,"> “Não; já dissemos: são provas impostas por Deus, ou que vós mesmos escolhestes como Espíritos, antes de encarnardes, para expiação das faltas cometidas em outra existência, porque jamais fica impune a infração das Leis de Deus e, sobretudo, da lei de justiça. Se não for punida nesta existência, sê-lo-á necessariamente noutra. Eis por que um, que vos parece justo, muitas vezes sofre. É a punição do seu passado.” (393)
"
0,4,1,5,12,lde.4.2.5,pergunta,"985. Constitui recompensa a reencarnação da alma em um mundo menos grosseiro?
"
0,4,1,5,13,lde.4.2.5,resposta,"> “É a consequência de sua depuração, porquanto, à medida que se vão depurando, os Espíritos passam a encarnar em mundos cada vez mais perfeitos, até que se tenham despojado totalmente da matéria e lavado de todas as impurezas, para eternamente gozarem da felicidade dos Espíritos puros, no seio de Deus.”
"
0,4,1,5,14,lde.4.2.5,resposta,"> > Nos mundos onde a existência é menos material do que neste, menos grosseiras são as necessidades e menos agudos os sofrimentos físicos. Lá, os homens desconhecem as paixões más, que, nos mundos inferiores, os fazem inimigos uns dos outros. Nenhum motivo tendo de ódio, ou de ciúme, vivem em paz, porque praticam a lei de justiça, amor e caridade. Não conhecem os aborrecimentos e cuidados que nascem da inveja, do orgulho e do egoísmo, causas do tormento da nossa existência terrestre. (172 e 182)
"
0,4,1,5,16,lde.4.2.5,pergunta,"986. Pode o Espírito, que progrediu em sua existência terrena, reencarnar alguma vez no mesmo mundo?
"
0,4,1,5,17,lde.4.2.5,resposta,"> “Sim; desde que não tenha logrado concluir a sua missão, pode ele próprio pedir lhe seja dado completá-la em nova existência, mas, então, já não está sujeito a uma expiação.” (173)
"
0,4,1,5,19,lde.4.2.5,pergunta,"987. Que sucede ao homem que, não fazendo o mal, também nada faz para libertar-se da influência da matéria?
"
0,4,1,5,20,lde.4.2.5,resposta,"> “Pois que nenhum passo dá para a perfeição, tem que recomeçar uma existência de natureza idêntica à precedente. Fica estacionário, podendo assim prolongar os sofrimentos da expiação.”
"
0,4,1,5,22,lde.4.2.5,pergunta,"988. Há pessoas cuja vida se escoa em perfeita calma; que, nada precisando fazer por si mesmas, se conservam isentas de cuidados. Provará essa existência ditosa que elas nada têm que expiar de existência anterior?
"
0,4,1,5,23,lde.4.2.5,resposta,"> “Conheces muitas dessas pessoas? Enganas-te, se pensas que as há em grande número. Não raro, a calma é apenas aparente. Talvez elas tenham escolhido tal existência, mas, quando a deixam, percebem que não lhes serviu para progredirem. Então, como o preguiçoso, lamentam o tempo perdido. Sabei que o Espírito não pode adquirir conhecimentos e elevar-se senão exercendo a sua atividade. Se adormece na indolência, não se adianta. Assemelha- -se a um que (segundo os vossos usos) precisa trabalhar e que vai passear ou deitar-se, com a intenção de nada fazer. Sabei também que cada um terá que dar contas da inutilidade voluntária da sua existência, inutilidade sempre fatal à felicidade futura. Para cada um, o total dessa felicidade futura corresponde à soma do bem que tenha feito, estando o da infelicidade na proporção do mal que haja praticado e daqueles a quem haja desgraçado.”
"
0,4,1,5,25,lde.4.2.5,pergunta,"989. Pessoas há que, se bem não sejam positivamente más, tornam infelizes, pelos seus caracteres, todos os que as cercam. Que consequências lhes advirão disso?
"
